customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerFeedback
108,1,1,0,0,30,1,0,0,2,2,0,0,2,2,0,1,2,74.75,2111.3,0,i have been a customer with this dsl service provider for 30 months now and i have been very satisfied with the service the monthly charges are reasonable at 74 75 and the payment method of electronic check is convenient for me the fact that i am on a month to month contract gives me the flexibility i need overall i have had no issues with the service and have no plans to churn i would highly recommend this provider to others
2731,0,0,1,1,45,1,2,2,1,1,1,1,1,1,1,1,1,25.9,1216.6,0,i have been a customer with this company for 45 months now and i have been satisfied with the service the monthly charges are reasonable at 25 9 and i appreciate the convenience of automatic payments with my credit card i do not have internet service with this provider but overall i have had no issues with their service i have not experienced any reason to consider canceling my contract
4191,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,1,2,79.35,79.35,1,i recently signed up for fiber optic internet service with this provider on a month to month contract unfortunately after only one month of service i decided to cancel due to some unexpected circumstances the monthly charges of 79 35 were reasonable for the speed and reliability of the internet service i appreciated being able to pay with electronic check as it was convenient and easy to set up overall my experience with this provider was positive and i would consider signing up again in the future
5766,0,0,1,1,11,0,1,0,2,0,0,0,2,2,0,0,2,50.55,565.35,0,i have been a customer with this company for almost a year now and i have been very satisfied with the service the dsl internet works well for my needs and i have not experienced any issues with connectivity the monthly charges are reasonable at 50 55 and i appreciate the option to pay with electronic check overall i have had a positive experience and i would recommend this service to others
6488,0,0,1,0,7,1,0,1,0,0,2,0,0,0,0,1,0,75.15,496.9,1,i recently switched internet providers after being with this company for 7 months on a month to month contract the monthly charges of 75 15 were reasonable for the fiber optic service i received the automatic bank transfer payment method was convenient and hassle free however despite the quality of the service i decided to churn because i found a better deal with another provider overall i had a positive experience with this company and would recommend them to others looking for reliable internet service
6989,0,0,0,0,42,1,0,1,0,2,2,2,2,2,0,1,0,103.8,4327.5,0,i have been a customer with this company for 42 months now and have been very satisfied with the fiber optic internet service the monthly charges of 103 8 are reasonable for the speed and reliability that i receive i appreciate the convenience of the automatic bank transfer payment method overall i have had no issues with the service and have not had any reason to consider switching providers
202,0,0,1,0,49,1,0,2,1,1,1,1,1,1,2,1,0,20.15,973.35,0,i have been a customer with this company for almost four years now and i have never experienced any issues with my service or billing the automatic bank transfer payment method is convenient and ensures that i never miss a payment even though i do not have internet service with this company i am happy with the 20 15 monthly charges for the services i do receive overall i am satisfied with my experience and have no plans to churn in the near future
3100,1,0,0,0,9,1,2,1,0,2,0,0,2,2,0,1,1,99.3,918.75,0,i have been a customer with this company for 9 months now and i am very happy with the service the fiber optic internet is fast and reliable and i have had no issues with connectivity the monthly charges are reasonable at 99 3 and i appreciate the convenience of the automatic credit card payment method overall i have had a positive experience with this company and have no plans to switch providers
3376,0,0,1,0,35,1,0,0,2,0,0,0,2,0,1,1,0,62.15,2215.45,0,i have been a customer with this company for 35 months now and have not experienced any issues with churn i have a one year contract with a monthly charge of 62 15 for dsl internet service i appreciate the convenience of automatic bank transfers for payment overall i am satisfied with the service and would recommend it to others
1258,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1057.0,0,i have been a customer with this company for 4 years now and i have been very satisfied with their service the automatic bank transfer payment method is convenient and hassle free although i do not use their internet service the monthly charges of 20 65 for my contract type are reasonable overall i have had no reason to consider churning and i am happy to continue with this company
